workerID,gender,age,condition,pairID,order,wordOrder,rating,zscored
A1FL1M3MOHLDRF,M,25,12,36,88,1,6,0.508369088
A1BAEFJ2OG7NJ0,F,45,12,36,113,1,10,0.815514771
AGJM3414MUSEH,F,65,12,36,11,1,0,-0.602221393
A2S56FOXQCIPDK,F,25,12,36,121,0,10,1.152211908
A1P51R2I1JDI5J,M,35,12,36,15,1,3,-0.146161715
A29684SVO9DBMH,M,45,12,36,59,0,2,-1.129501191
A2LJAWY0LUIMN1,F,25,12,36,82,1,2,-0.492607166
A20IA63WXHF683,F,45,1,37,14,0,0,-0.630862851
A28L1K6D8QUCML,F,45,1,37,81,1,0,-0.603166561
A9KJJHT79BXS8,M,35,1,37,38,1,0,-1.316409684
ATHS9GUME1XCA,M,55,1,37,77,0,0,-0.756137586
A1OJUEW4CCBBNZ,F,35,1,37,45,1,0,-1.361878458
A1RACWWBMDYIPB,M,55,1,37,24,1,3,-0.367952844
A3TLZGYCD4QSZ2,M,35,1,37,50,1,10,1.112378048
A1Z7J3XE1R8TYT,F,25,1,37,120,0,1,-1.16209747
A2UX7ZJEGGU5,F,35,1,37,110,1,0,-0.880210188
APXA6KP24E5FR,F,25,1,37,71,1,6,0.776097416
A1J28HMP0KZ0HL,F,65,1,37,10,1,0,-0.792944225
A518UG25MGFE9,M,25,2,38,108,1,0,-0.714154552
A2RHXND42JWM92,M,45,2,38,75,0,10,1.753359721
A11X2Y36GIDAR1,F,35,2,38,59,0,0,-0.624598918
APST2TQZGFT5Y,M,35,2,38,24,1,1,-0.738243203
A3862RIFFUV141,M,45,2,38,120,1,4,-0.035297684
AD0EHH6TG0KF0,F,35,2,38,38,1,4,-0.219750191
A1HK2QWRGZT46N,F,25,19,38,63,0,5,1.435489216
A18U1XEGZHM0II,F,45,19,38,52,0,6,0.992880575
A32YBJEGH3XP1D,F,35,19,38,77,1,0,-0.596123958
A1PVDA09VSYWHP,M,35,19,38,20,1,3,0.847250205
A37QFZ8I1TGH2C,F,65,19,38,92,1,4,-0.171249921
AFAWE4JWR9G84,F,65,19,38,37,1,10,1.381910492
A3J9EHZQ9PERAX,F,65,19,38,8,0,4,1.378521533
A1NUTZGTSN6Q08,F,35,19,38,94,1,10,2.676814287
A2428ZTX6LJU33,F,35,19,38,59,0,5,0.779978268
APGX2WZ59OWDN,F,25,3,39,106,1,2,-0.846401363
A3QSJY1FFN0N6V,F,35,3,39,58,0,0,-0.842898759
A2XM6C78S9L8UG,M,45,3,39,12,1,3,-0.24966528
A25CAT0W9W97Z8,M,35,3,39,10,1,1,-1.059161955
A2H39OPEXLL7K7,F,25,3,39,14,0,2,0.197171326
A3URNV625JS985,M,25,3,39,45,1,2,-0.981534826
A1EWQ6YCM8CO0E,M,35,3,39,122,0,3,-0.442667698
A2BKTSNTGMDGT9,F,35,3,39,2,0,0,-1.035849308
A31VNWUBPFFI3S,M,35,3,39,10,0,3,-0.57877919
A3L5YV8KM8U1AV,M,25,3,39,114,0,1,-1.440400256
ANGX5PAAYGL9P,M,35,3,39,17,0,0,-1.100822038
AM8VG3NCMBPKY,M,25,3,39,99,0,0,-0.933600878
AACD3MXKVW9VJ,M,25,3,39,53,1,4,0.142666679
AR1IWBDA7MC86,M,35,3,39,20,0,0,-0.978313269
A1VVTOMG4O0TIE,M,25,4,40,19,0,7,0.930337333
AMSWIR4J9XEIJ,F,25,4,40,14,1,10,1.82299116
AQHMXM5LLEP2N,M,25,4,40,76,1,7,0.655764751
A80VSGAD9H8VE,M,25,4,40,44,0,5,0.565748887
A36CXUDE4541BN,F,45,4,40,113,0,10,0.972004293
A2FY1GL04ZI859,M,45,4,40,34,0,7,0.791897067
A1GHTNRZH81SJ5,F,25,4,40,100,0,9,1.290381684
A2G0HRT8HS9HRZ,M,35,4,40,39,0,10,1.453214078
A29RSV0OD29POY,M,25,4,40,27,0,10,1.559048454
ACOKFBC75D5OR,M,25,4,40,25,1,9,1.452685428
A29PB2C8XD8TVG,M,45,4,40,102,0,7,1.074808133
A2RFWIPVXZ5ON1,M,35,4,40,48,1,8,0.881688147
A2VLFAX57Q3328,M,25,4,40,35,0,10,1.875243184
A30MS11FPNF1DS,M,35,4,40,39,1,10,1.408449019
A18ACKRAVMM8D8,M,25,4,40,17,0,9,1.141030914
A1L5B9TSC1LRJZ,M,45,5,41,32,0,2,-0.59295995
AYCHPTQRYDT7G,F,45,5,41,90,1,0,-0.661298798
A195ALXEOWXS4A,M,25,5,41,81,0,0,-0.770031182
A3GGCVV6G5VF69,F,25,5,41,22,1,0,-0.742282968
A3J2CI4J5V3MLP,M,35,5,41,32,1,0,-0.855354983
A3BUX2X4NAIB3K,F,25,5,41,92,1,6,0.208999115
A263S59PIYRBDO,M,35,5,41,95,1,0,-0.73308325
A16QMHXE8G3ATJ,F,25,5,41,57,0,2,-0.594066795
A1A7O3TW2O0TPM,M,35,5,41,36,0,0,-0.578192294
A3KIPSYC3ALGER,F,45,6,42,19,1,2,-0.73310283
A1835XBNR2UB4X,M,35,6,42,50,1,2,-0.765100721
A1CE3DR200PXSS,F,35,6,42,2,1,0,-1.017832089
A3Q92WMGIHEPSD,M,35,6,42,85,1,0,-1.066254499
A3HTLXAPOBCVVO,F,45,6,42,44,0,0,-0.633720737
A2F52ENAOPJ0PH,M,35,6,42,94,1,2,-0.767039607
A3DKCN0XUVGJ1H,M,35,6,42,25,1,0,-0.669322587
A2CAN3PX6U6W72,M,25,6,42,120,1,2,-1.082728703
A2KJ50DARKEBPR,M,35,6,42,102,0,2,-0.635063952
A6IVYRP8FAIS,M,25,6,42,100,1,0,-0.861424121
A248LF7KKHXZ14,F,45,7,43,105,1,0,-0.486996852
AXB77NEOQPVFA,M,65,7,43,118,0,4,0.540952458
A1EA9V559CIG3O,F,25,7,43,56,1,0,-0.616178336
ARVSVYBL46LC9,F,65,7,43,77,1,7,1.279187679
A20JR0E01UKKDC,F,35,7,43,10,1,0,-0.760014727
A23XGKEHX9UDR4,M,25,7,43,107,0,2,-0.517367921
A3QUKU6WASIITG,F,55,7,43,47,0,8,1.37658212
A5IG6AWG6W638,F,35,7,43,102,1,0,-0.763781433
AQR0JO9MYWQLN,M,35,7,43,26,1,0,-0.698500174
A2R794P3E8X0MK,M,66,8,44,19,0,1,-1.158421069
A13JQIAK0MAF3B,M,35,8,44,37,0,1,-1.08948894
A2IZ2W58WQXPKH,M,17,8,44,66,0,1,-1.12174028
AC5LU9TF9CTK9,F,66,8,44,110,0,0,-0.728869964
A5ANYM95KLQ6Q,M,35,8,44,11,0,2,-0.502477888
A2H45V728GQPVQ,M,17,8,44,74,0,5,0.240206298
A2A8GX1LGLXFT5,M,25,8,44,28,0,0,-0.877948711
A2GZ0MWS800M6R,F,55,9,45,111,0,0,-0.742292093
AN5MSKMMSUXGQ,F,45,9,45,101,1,0,-1.109211688
A382OV019QLW6H,M,55,9,45,69,1,0,-1.469929894
A2I3OSPZO0DML0,M,25,9,45,44,1,1,-1.38831025
A15IZ6OUUUTCME,F,55,9,45,106,1,0,-1.423928266
A76E0R8JVHJOT,F,55,9,45,28,1,2,-0.234716448
A3LEI24UWMMHSR,M,35,9,45,95,0,0,-0.969240299
A1KOHXO0BIQB8T,M,65,9,45,104,1,1,-1.134724171
A2YEKVKNQOQFNB,M,35,9,45,49,0,4,0.258728597
A32PNTIGJF38XQ,M,35,9,45,43,1,0,-0.554566998
A13ZQAZROQJY0E,F,17,10,46,68,1,2,-0.520982431
ANN3GTA7Z34CD,M,35,10,46,90,0,0,-0.702657037
A208YGD0HZC8H0,M,35,10,46,2,0,0,-0.588006319
A3G9MSZVWB7W42,F,45,10,46,10,1,0,-1.002618412
A37ADCYLCSB5O2,M,35,10,46,118,0,0,-0.802562078
A3D9X7FW21C7XP,M,35,10,46,104,1,1,-0.806370504
A1ODK1M15CN8UF,F,45,10,46,108,1,0,-1.254249795
A1V51UM0DZMMP6,M,45,10,46,74,0,0,-0.635317
ACZXP89TIXCUA,M,25,10,46,72,0,0,-0.933081779
A3GMFXM51U4KCN,F,25,10,46,115,0,0,-0.702400085
A1QUNP6IYOQMZ5,F,35,10,46,44,0,1,-1.077796468
A11Y0MK2O2IWFL,M,25,11,47,8,1,2,-0.435967145
A35CSDNQYK408H,M,35,11,47,6,1,0,-0.77415695
AE5LQ7ZQ1RK9A,F,35,11,47,118,0,0,-0.777704832
A22SZHZTF72TRM,F,35,11,47,93,0,0,-0.852266551
A1DTQSIIYIZL62,M,35,11,47,90,0,0,-0.675895805
A38ROYB84MHFLJ,M,35,20,47,18,0,0,-0.622580569
A3B8RO0AMGGZDV,F,25,20,47,95,1,2,-1.16088778
A18T7E73TNGOKP,M,35,20,47,11,1,0,-0.449377737
A24LG4VKSXB94A,M,35,20,47,70,1,0,-0.975176483
A2DG1ORA5HN1YZ,F,55,20,47,74,1,0,-0.70336845
A3A3B7Q8XFFT1X,M,35,20,47,86,0,0,-0.393501951
AMVBZXM810ZMA,M,35,20,47,57,1,0,-1.016783896
A2NXKGMWVTU3TT,F,35,20,47,83,1,0,-0.50002201
AUPW13QMVLJ4U,F,25,20,47,45,0,0,-0.981883927
A2GRZ0VL1JKCB1,F,25,20,47,85,1,9.6,1.662912138
AOAJNPPUQSDB1,M,25,12,48,113,0,8,2.108936835
A1GAPIR3T1DXGW,M,35,12,48,97,1,10,1.64267748
AKKCFV0GQBWHW,M,17,12,48,43,0,10,3.315607363
A3W4MUUT2MPS8O,M,55,12,48,49,1,10,1.386645351
A22XK2FSFIAAFG,M,25,12,48,96,0,10,2.435081408
A1FL1M3MOHLDRF,M,25,12,48,82,1,10,1.771589245
A1BAEFJ2OG7NJ0,F,45,12,48,107,0,10,0.815514771
AGJM3414MUSEH,F,65,12,48,70,1,10,2.510099253
A2S56FOXQCIPDK,F,25,12,48,13,0,10,1.152211908
A1P51R2I1JDI5J,M,35,12,48,112,1,10,2.370743017
A29684SVO9DBMH,M,45,12,48,7,1,10,1.402228129
A2LJAWY0LUIMN1,F,25,12,48,20,0,10,1.378197354
A20IA63WXHF683,F,45,1,49,43,1,5,0.695018395
A28L1K6D8QUCML,F,45,1,49,64,0,3,0.324015095
A9KJJHT79BXS8,M,35,1,49,46,1,9,1.080186086
ATHS9GUME1XCA,M,55,1,49,115,1,10,1.870222657
A1OJUEW4CCBBNZ,F,35,1,49,83,0,10,1.132551805
A1RACWWBMDYIPB,M,55,1,49,79,1,8,1.249995831
A3TLZGYCD4QSZ2,M,35,1,49,35,0,10,1.112378048
A1Z7J3XE1R8TYT,F,25,1,49,34,1,9,1.138901912
A2UX7ZJEGGU5,F,35,1,49,41,1,10,1.272572126
APXA6KP24E5FR,F,25,1,49,21,1,7,1.038321066
A1J28HMP0KZ0HL,F,65,1,49,20,1,8,1.386005004
A518UG25MGFE9,M,25,2,50,1,1,0,-0.714154552
A2RHXND42JWM92,M,45,2,50,2,0,0,-0.571951567
A11X2Y36GIDAR1,F,35,2,50,32,0,0,-0.624598918
APST2TQZGFT5Y,M,35,2,50,50,0,1,-0.738243203
A3862RIFFUV141,M,45,2,50,99,1,2,-0.660570945
AD0EHH6TG0KF0,F,35,2,50,48,0,6,0.275686604
A1A634DTBCCONX,F,45,13,50,85,0,0,-0.729887417
AAUKM05NJKNTX,F,25,13,50,77,1,0,-0.792534282
A34AXW82A6CC80,F,25,13,50,98,1,0,-0.676314962
AJDEJEPOBXRCH,F,25,13,50,32,1,0,-0.679169036
AMFVHMMB8MJOJ,F,35,13,50,59,1,0,-0.486402314
A2I7S2991CE4XO,M,55,13,50,77,1,2,0.39502064
A3QQD3E6KOPI8S,F,25,13,50,31,0,0,-0.46545315
A2ILAQ1PWDBZ28,F,55,13,50,47,1,0,-0.373080674
ASIV2UQKWHBK8,M,45,13,50,41,0,4,0.507365458
A2FPD0INK25OKN,M,35,13,50,50,1,7,1.247041748
APGX2WZ59OWDN,F,25,3,51,50,1,0,-1.409143891
A3QSJY1FFN0N6V,F,35,3,51,10,1,0,-0.842898759
A2XM6C78S9L8UG,M,45,3,51,76,0,0,-1.017386017
A25CAT0W9W97Z8,M,35,3,51,82,1,0,-1.331707813
A2H39OPEXLL7K7,F,25,3,51,75,1,0,-0.611231112
A3URNV625JS985,M,25,3,51,30,1,4,-0.434011998
A1EWQ6YCM8CO0E,M,35,3,51,9,0,4,-0.196296083
A2BKTSNTGMDGT9,F,35,3,51,31,1,0,-1.035849308
A31VNWUBPFFI3S,M,35,3,51,119,1,2,-0.931204143
A3L5YV8KM8U1AV,M,25,3,51,69,1,1,-1.440400256
ANGX5PAAYGL9P,M,35,3,51,16,1,4,-0.069194528
AM8VG3NCMBPKY,M,25,3,51,108,0,0,-0.933600878
AACD3MXKVW9VJ,M,25,3,51,96,1,0,-0.832222295
AR1IWBDA7MC86,M,35,3,51,105,1,0,-0.978313269
A1VVTOMG4O0TIE,M,25,4,52,61,0,9,1.680707771
AMSWIR4J9XEIJ,F,25,4,52,82,0,10,1.82299116
AQHMXM5LLEP2N,M,25,4,52,95,0,10,1.402607941
A80VSGAD9H8VE,M,25,4,52,41,1,10,1.991714321
A36CXUDE4541BN,F,45,4,52,7,0,10,0.972004293
A2FY1GL04ZI859,M,45,4,52,72,0,9,1.434823399
A1GHTNRZH81SJ5,F,25,4,52,70,1,10,1.570800318
A2G0HRT8HS9HRZ,M,35,4,52,50,0,10,1.453214078
A29RSV0OD29POY,M,25,4,52,23,0,10,1.559048454
ACOKFBC75D5OR,M,25,4,52,64,1,10,1.724236047
A29PB2C8XD8TVG,M,45,4,52,103,1,8,1.522948473
A2RFWIPVXZ5ON1,M,35,4,52,10,0,10,1.430790132
A2VLFAX57Q3328,M,25,4,52,67,0,10,1.875243184
A30MS11FPNF1DS,M,35,4,52,46,1,10,1.408449019
A18ACKRAVMM8D8,M,25,4,52,14,1,10,1.376907893
A1L5B9TSC1LRJZ,M,45,5,53,15,0,7,1.744670622
AYCHPTQRYDT7G,F,45,5,53,58,1,10,1.856959782
A195ALXEOWXS4A,M,25,5,53,40,0,6,1.105490311
A3GGCVV6G5VF69,F,25,5,53,80,1,8,1.380991569
A3J2CI4J5V3MLP,M,35,5,53,30,1,10,2.257327352
A3BUX2X4NAIB3K,F,25,5,53,106,0,10,1.462993806
A263S59PIYRBDO,M,35,5,53,120,0,10,1.903444227
A16QMHXE8G3ATJ,F,25,5,53,90,1,10,1.603533681
A1A7O3TW2O0TPM,M,35,5,53,109,0,10,1.934798949
A3KIPSYC3ALGER,F,45,6,54,7,1,4,-0.139868303
A1835XBNR2UB4X,M,35,6,54,58,0,4,-0.118314544
A1CE3DR200PXSS,F,35,6,54,4,0,0,-1.017832089
A3Q92WMGIHEPSD,M,35,6,54,25,0,5,0.242620784
A3HTLXAPOBCVVO,F,45,6,54,19,0,0,-0.633720737
A2F52ENAOPJ0PH,M,35,6,54,114,0,0,-1.295587908
A3DKCN0XUVGJ1H,M,35,6,54,86,1,0,-0.669322587
A2CAN3PX6U6W72,M,25,6,54,94,0,0,-1.624864386
A2KJ50DARKEBPR,M,35,6,54,39,1,4,0.032567382
A6IVYRP8FAIS,M,25,6,54,50,1,0,-0.861424121
A248LF7KKHXZ14,F,45,7,55,51,1,0,-0.486996852
AXB77NEOQPVFA,M,65,7,55,4,0,0,-0.823912205
A1EA9V559CIG3O,F,25,7,55,61,1,0,-0.616178336
ARVSVYBL46LC9,F,65,7,55,30,0,2,-0.3362136
A20JR0E01UKKDC,F,35,7,55,121,1,0,-0.760014727
A23XGKEHX9UDR4,M,25,7,55,83,1,0,-1.080520613
A3QUKU6WASIITG,F,55,7,55,85,1,0,-0.704150301
A5IG6AWG6W638,F,35,7,55,64,1,0,-0.763781433
AQR0JO9MYWQLN,M,35,7,55,29,0,0,-0.698500174
A2R794P3E8X0MK,M,66,8,56,106,1,9,1.008663212
A13JQIAK0MAF3B,M,35,8,56,68,1,1,-1.08948894
A2IZ2W58WQXPKH,M,17,8,56,52,1,3,-0.404991945
AC5LU9TF9CTK9,F,66,8,56,98,1,0,-0.728869964
A5ANYM95KLQ6Q,M,35,8,56,117,1,6,0.554014081
A2H45V728GQPVQ,M,17,8,56,18,1,0,-1.033301229
A2A8GX1LGLXFT5,M,25,8,56,94,1,0,-0.877948711
A2GZ0MWS800M6R,F,55,9,57,84,0,0,-0.742292093
AN5MSKMMSUXGQ,F,45,9,57,107,0,0,-1.109211688
A382OV019QLW6H,M,55,9,57,1,1,6,0.163817488
A2I3OSPZO0DML0,M,25,9,57,16,0,2,-1.080630681
A15IZ6OUUUTCME,F,55,9,57,84,1,0,-1.423928266
A76E0R8JVHJOT,F,55,9,57,66,1,0,-0.974976013
A3LEI24UWMMHSR,M,35,9,57,109,0,4,0.071952337
A1KOHXO0BIQB8T,M,65,9,57,74,1,2,-0.851043128
A2YEKVKNQOQFNB,M,35,9,57,109,1,2,-0.898493855
A32PNTIGJF38XQ,M,35,9,57,19,0,0,-0.554566998
A13ZQAZROQJY0E,F,17,10,58,55,0,2,-0.520982431
ANN3GTA7Z34CD,M,35,10,58,55,1,0,-0.702657037
A208YGD0HZC8H0,M,35,10,58,94,0,0,-0.588006319
A3G9MSZVWB7W42,F,45,10,58,99,0,0,-1.002618412
A37ADCYLCSB5O2,M,35,10,58,87,1,0,-0.802562078
A3D9X7FW21C7XP,M,35,10,58,105,1,1,-0.806370504
A1ODK1M15CN8UF,F,45,10,58,48,1,0,-1.254249795
A1V51UM0DZMMP6,M,45,10,58,116,1,4,0.386173079
ACZXP89TIXCUA,M,25,10,58,82,0,0,-0.933081779
A3GMFXM51U4KCN,F,25,10,58,114,0,0,-0.702400085
A1QUNP6IYOQMZ5,F,35,10,58,55,0,1,-1.077796468
A11Y0MK2O2IWFL,M,25,11,59,52,0,0,-0.93479467
A35CSDNQYK408H,M,35,11,59,74,1,0,-0.77415695
AE5LQ7ZQ1RK9A,F,35,11,59,6,1,0,-0.777704832
A22SZHZTF72TRM,F,35,11,59,77,0,0,-0.852266551
A1DTQSIIYIZL62,M,35,11,59,63,0,0,-0.675895805
AOAJNPPUQSDB1,M,25,12,60,55,0,0,-0.603734859
A1GAPIR3T1DXGW,M,35,12,60,40,0,0,-0.842554132
AKKCFV0GQBWHW,M,17,12,60,118,0,0,-0.499357143
A3W4MUUT2MPS8O,M,55,12,60,41,0,0,-1.479865206
A22XK2FSFIAAFG,M,25,12,60,64,1,0,-0.741111733
A1FL1M3MOHLDRF,M,25,12,60,121,0,0,-1.386461149
A1BAEFJ2OG7NJ0,F,45,12,60,111,0,0,-1.365100812
AGJM3414MUSEH,F,65,12,60,76,0,0,-0.602221393
A2S56FOXQCIPDK,F,25,12,60,23,1,0,-0.918234618
A1P51R2I1JDI5J,M,35,12,60,103,1,2,-0.505719534
A29684SVO9DBMH,M,45,12,60,64,0,1,-1.445967356
A2LJAWY0LUIMN1,F,25,12,60,37,1,0,-0.960308295
A20IA63WXHF683,F,45,1,61,112,0,0,-0.630862851
A28L1K6D8QUCML,F,45,1,61,110,1,0,-0.603166561
A9KJJHT79BXS8,M,35,1,61,15,0,0,-1.316409684
ATHS9GUME1XCA,M,55,1,61,56,0,0,-0.756137586
A1OJUEW4CCBBNZ,F,35,1,61,56,0,0,-1.361878458
A1RACWWBMDYIPB,M,55,1,61,49,0,2,-0.691542579
A3TLZGYCD4QSZ2,M,35,1,61,110,1,1,-0.946351474
A1Z7J3XE1R8TYT,F,25,1,61,17,1,0,-1.449722393
A2UX7ZJEGGU5,F,35,1,61,86,1,0,-0.880210188
APXA6KP24E5FR,F,25,1,61,64,0,0,-0.797244485
A1J28HMP0KZ0HL,F,65,1,61,16,1,0,-0.792944225
A518UG25MGFE9,M,25,2,62,72,0,0,-0.714154552
A2RHXND42JWM92,M,45,2,62,11,1,0,-0.571951567
A11X2Y36GIDAR1,F,35,2,62,39,0,0,-0.624598918
APST2TQZGFT5Y,M,35,2,62,102,1,1,-0.738243203
A3862RIFFUV141,M,45,2,62,70,0,1,-0.973207575
AD0EHH6TG0KF0,F,35,2,62,66,0,0,-1.210623781
A1874JCAAKJ1VV,F,35,15,62,24,1,0,-0.406824833
A3KBCV0SBV6TL4,F,25,14,62,45,0,0,-0.849800525
APB2WO5F0WKDH,M,35,14,62,1,1,0,-0.524050807
A2AB9MW6YXDJYW,F,45,15,62,46,1,0,-0.512020052
A1IV8V08K6S98Y,M,45,14,62,27,0,2,-0.597971969
A2R1CERP22ICFT,F,45,15,62,52,0,1,-0.644697182
AFK10UQWXGRZA,F,25,14,62,42,0,0,-0.753615708
A37QLKXVI7WV7W,F,35,14,62,73,0,0,-0.578166087
AB32VAORO0RD0,M,45,15,62,25,0,2,-0.478956758
AJ3XLYCTCQI4T,F,45,15,62,17,1,0,-0.724705239
A3PDOZ6I8PE9ZK,F,45,14,62,65,0,0,-0.686356829
A36XSS3M0NXCNP,M,25,14,62,20,0,1,-0.928542976
A3RTROKHB6J9B9,M,25,14,62,91,1,0,-0.43353839
A3QW8T4HKUN7AF,F,35,15,62,16,1,4,0.174352464
A34ZHROFSVEF6V,M,45,14,62,4,0,0,-1.026037179
AGUG2I262EAJL,F,25,14,62,20,1,0,-0.517572533
A1CW2Z8GFMMY0C,M,25,14,62,59,1,0,-0.908377215
A2XAMU363TRW9B,F,65,14,62,18,1,0,-0.297508087
A1R8LO8YXDJSMA,F,55,14,62,57,1,0,-0.588504811
AMLTE1V1PPJIM,F,45,14,62,53,0,0,-0.414733712
A1UBOSEAZ8XA3N,M,25,14,62,79,1,2,-0.887324727
APGX2WZ59OWDN,F,25,3,63,27,0,1,-1.127772627
A3QSJY1FFN0N6V,F,35,3,63,57,0,0,-0.842898759
A2XM6C78S9L8UG,M,45,3,63,89,1,0,-1.017386017
A25CAT0W9W97Z8,M,35,3,63,44,1,1,-1.059161955
A2H39OPEXLL7K7,F,25,3,63,54,0,0,-0.611231112
A3URNV625JS985,M,25,3,63,95,0,8,0.661033658
A1EWQ6YCM8CO0E,M,35,3,63,54,0,0,-1.181782543
A2BKTSNTGMDGT9,F,35,3,63,95,1,0,-1.035849308
A31VNWUBPFFI3S,M,35,3,63,31,0,0,-1.636054048
A3L5YV8KM8U1AV,M,25,3,63,46,1,7,0.238928952
ANGX5PAAYGL9P,M,35,3,63,84,1,0,-1.100822038
AM8VG3NCMBPKY,M,25,3,63,1,1,0,-0.933600878
AACD3MXKVW9VJ,M,25,3,63,118,1,0,-0.832222295
AR1IWBDA7MC86,M,35,3,63,15,0,0,-0.978313269
A1VVTOMG4O0TIE,M,25,4,64,105,1,8,1.305522552
AMSWIR4J9XEIJ,F,25,4,64,50,0,10,1.82299116
AQHMXM5LLEP2N,M,25,4,64,51,0,10,1.402607941
A80VSGAD9H8VE,M,25,4,64,108,1,5,0.565748887
A36CXUDE4541BN,F,45,4,64,52,0,10,0.972004293
A2FY1GL04ZI859,M,45,4,64,99,0,9,1.434823399
A1GHTNRZH81SJ5,F,25,4,64,92,0,10,1.570800318
A2G0HRT8HS9HRZ,M,35,4,64,120,1,10,1.453214078
A29RSV0OD29POY,M,25,4,64,123,0,10,1.559048454
ACOKFBC75D5OR,M,25,4,64,96,0,10,1.724236047
A29PB2C8XD8TVG,M,45,4,64,31,1,8,1.522948473
A2RFWIPVXZ5ON1,M,35,4,64,28,0,10,1.430790132
A2VLFAX57Q3328,M,25,4,64,75,1,9,1.5880017
A30MS11FPNF1DS,M,35,4,64,35,1,10,1.408449019
A18ACKRAVMM8D8,M,25,4,64,59,0,10,1.376907893
A1L5B9TSC1LRJZ,M,45,5,65,94,0,1,-1.060486065
AYCHPTQRYDT7G,F,45,5,65,32,1,0,-0.661298798
A195ALXEOWXS4A,M,25,5,65,43,0,0,-0.770031182
A3GGCVV6G5VF69,F,25,5,65,32,0,0,-0.742282968
A3J2CI4J5V3MLP,M,35,5,65,37,0,0,-0.855354983
A3BUX2X4NAIB3K,F,25,5,65,105,1,1,-1.358494249
A263S59PIYRBDO,M,35,5,65,33,0,0,-0.73308325
A16QMHXE8G3ATJ,F,25,5,65,64,0,0,-1.143466914
A1A7O3TW2O0TPM,M,35,5,65,88,0,0,-0.578192294
A3KIPSYC3ALGER,F,45,6,66,54,1,0,-1.326337356
A1835XBNR2UB4X,M,35,6,66,3,0,1,-1.088493809
A1CE3DR200PXSS,F,35,6,66,29,1,0,-1.017832089
A3Q92WMGIHEPSD,M,35,6,66,47,1,0,-1.066254499
A3HTLXAPOBCVVO,F,45,6,66,9,0,0,-0.633720737
A2F52ENAOPJ0PH,M,35,6,66,39,1,1,-1.031313758
A3DKCN0XUVGJ1H,M,35,6,66,103,0,0,-0.669322587
A2CAN3PX6U6W72,M,25,6,66,102,1,4,-0.54059302
A2KJ50DARKEBPR,M,35,6,66,37,0,1,-0.968879619
A6IVYRP8FAIS,M,25,6,66,27,0,2,-0.188692903
A248LF7KKHXZ14,F,45,7,67,44,0,0,-0.486996852
AXB77NEOQPVFA,M,65,7,67,52,0,0,-0.823912205
A1EA9V559CIG3O,F,25,7,67,108,1,0,-0.616178336
ARVSVYBL46LC9,F,65,7,67,101,1,0,-0.982374111
A20JR0E01UKKDC,F,35,7,67,108,1,0,-0.760014727
A23XGKEHX9UDR4,M,25,7,67,101,0,3,-0.235791574
A3QUKU6WASIITG,F,55,7,67,116,1,0,-0.704150301
A5IG6AWG6W638,F,35,7,67,27,1,0,-0.763781433
AQR0JO9MYWQLN,M,35,7,67,102,1,0,-0.698500174
A2R794P3E8X0MK,M,66,8,68,70,1,9,1.008663212
A13JQIAK0MAF3B,M,35,8,68,82,0,1,-1.08948894
A2IZ2W58WQXPKH,M,17,8,68,26,1,1,-1.12174028
AC5LU9TF9CTK9,F,66,8,68,70,0,0,-0.728869964
A5ANYM95KLQ6Q,M,35,8,68,100,1,0,-1.030723872
A2H45V728GQPVQ,M,17,8,68,108,1,0,-1.033301229
A2A8GX1LGLXFT5,M,25,8,68,40,1,0,-0.877948711
A2GZ0MWS800M6R,F,55,9,69,76,0,0,-0.742292093
AN5MSKMMSUXGQ,F,45,9,69,56,1,8,1.003572479
A382OV019QLW6H,M,55,9,69,82,1,9,0.980691179
A2I3OSPZO0DML0,M,25,9,69,66,1,5,-0.157591974
A15IZ6OUUUTCME,F,55,9,69,32,1,4,-0.419522952
A76E0R8JVHJOT,F,55,9,69,62,1,0,-0.974976013
A3LEI24UWMMHSR,M,35,9,69,43,0,0,-0.969240299
A1KOHXO0BIQB8T,M,65,9,69,109,0,5,0
A2YEKVKNQOQFNB,M,35,9,69,102,0,1,-1.477105081
A32PNTIGJF38XQ,M,35,9,69,84,1,0,-0.554566998
A13ZQAZROQJY0E,F,17,10,70,32,1,5,0.623318266
ANN3GTA7Z34CD,M,35,10,70,61,0,0,-0.702657037
A208YGD0HZC8H0,M,35,10,70,101,1,0,-0.588006319
A3G9MSZVWB7W42,F,45,10,70,118,0,0,-1.002618412
A37ADCYLCSB5O2,M,35,10,70,32,1,0,-0.802562078
A3D9X7FW21C7XP,M,35,10,70,87,1,1,-0.806370504
A1ODK1M15CN8UF,F,45,10,70,109,1,0,-1.254249795
A1V51UM0DZMMP6,M,45,10,70,16,1,1,-0.379944481
ACZXP89TIXCUA,M,25,10,70,45,1,0,-0.933081779
A3GMFXM51U4KCN,F,25,10,70,79,0,0,-0.702400085
A1QUNP6IYOQMZ5,F,35,10,70,118,0,5,0.085089195
A11Y0MK2O2IWFL,M,25,11,71,73,0,5,0.312274141
A35CSDNQYK408H,M,35,11,71,60,0,0,-0.77415695
AE5LQ7ZQ1RK9A,F,35,11,71,16,0,0,-0.777704832
A22SZHZTF72TRM,F,35,11,71,57,0,0,-0.852266551
A1DTQSIIYIZL62,M,35,11,71,120,0,0,-0.675895805
ATJ8M4UR7NGIJ,M,45,16,71,7,0,5,0.724245036
